wave,CFU4_vnir_63,CFU4_vnir_125_63,CFU4_vnir_250_125,CFU4_vnir_2_250,Cima1_vnir_63,Cima1_vnir_125_63,Cima1_vnir_250_125,Cima1_vnir_500_250,Cima3_vnir_63,Cima3_vnir_125_63,Cima3_vnir_250_125,Cima3_vnir_500_250,CFU1_vnir_63,CFU1_vnir_125_63,CFU1_vnir_250_125,CFU1_vnir_2_250,CFSW_vnir_63,CFSW_vnir_125_63,CFSW_vnir_250_125,CFSW_vnir_2_250,Hei_vnir_63,Hei_vnir_125_63,Hei_vnir_250_125,Hei_vnir_500_250,CFU2_vnir_63,CFU2_vnir_125_63,CFU2_vnir_250_125,CFU2_vnir_2_250,Ves_vnir_63,Ves_vnir_125_63,Ves_vnir_250_125,Ves_vnir_2_250,SS1_vnir_63,SS1_vnir_125_63,SS1_vnir_250_125,SS1_vnir_2_250,SS3_vnir_63,SS3_vnir_125_63,SS3_vnir_250_125,SS3_vnir_2_250,SS2_vnir_63,SS2_vnir_125_63,SS2_vnir_250_125,SS2_vnir_2_250,HLA_vnir_63,HLA_vnir_125_63,HLA_vnir_250_125,HLA_vnir_2_250,R8D1_vnir_63,R8D1_vnir_125_63,R8D1_vnir_250_125,R8D1_vnir_2_250,SS4_vnir_63,SS4_vnir_125_63,SS4_vnir_250_125,SS4_vnir_2_250,PS2_vnir_63,PS2_vnir_125_63,PS2_vnir_250_125,PS2_vnir_2_250,OAP_vnir_63,OAP_vnir_125_63,OAP_vnir_250_125,OAP_vnir_2_250,PS3_vnir_63,PS3_vnir_125_63,PS3_vnir_250_125,PS3_vnir_2_250,BT_vnir_63,BT_vnir_125_63,BT_vnir_250_125,BT_vnir_2_250,MSH_vnir_63,MHS_vnir_125_63,MSH_vnir_250_125,MSH_vnir_500_250,,,,
1293,22.51336108,10.17962881,6.60905584,5.152018462,29.14084775,21.05001313,15.20613732,12.35767231,19.0172126,14.54743542,9.927406884,9.663966192,9.894251421,6.3402061,3.687168013,3.353509859,17.30995665,6.876403067,4.527373536,6.020571405,6.485649402,3.835416007,3.365529966,2.96045234,13.76352406,7.837110169,4.86634057,4.360594542,45.07360057,28.295133,20.02109193,16.93052192,46.17033522,27.45462698,21.82911645,18.9727382,45.94585971,39.38508464,25.35561569,19.38542857,46.35614605,31.2724135,24.83714838,20.08650134,40.73864892,28.26418123,19.40195621,20.73278246,40.05420396,26.50904518,21.08166608,15.99375487,51.76659682,38.2046099,23.94134985,14.43534792,62.39327347,60.57803689,55.16197673,36.39959041,47.96824281,41.02753217,23.87954647,20.40373202,67.64375665,67.53988288,45.49059813,53.20149717,85.0068021,81.05779608,76.28340933,68.80580055,59.03265171,47.60663791,40.11881204,0,0,0,0,0
1294,22.52212219,10.18760372,6.615622369,5.155800474,29.1462581,21.05829392,15.21069312,12.35975861,19.02015219,14.55044297,9.931296059,9.669579791,9.894737912,6.341486346,3.689067586,3.353433749,17.31203537,6.878240071,4.528102098,6.021377202,6.489621961,3.839006068,3.367756529,2.962011178,13.76599528,7.838166867,4.866941033,4.359934622,45.0988312,28.31814095,20.03907281,16.94515183,46.17694598,27.46538461,21.83823444,18.98289292,45.94868292,39.39175391,25.36374188,19.38773684,46.37195615,31.29086917,24.85553356,20.09936872,40.74310328,28.26455572,19.40075756,20.73117362,40.06041743,26.51587439,21.08904283,16.00295324,51.77424867,38.21067536,23.94758944,14.43786391,62.39514156,60.58245843,55.16894806,36.40410195,47.98932863,41.05089282,23.89590724,20.42067977,67.65050039,67.55404697,45.50597879,53.21954748,84.99989518,81.04580607,76.27702116,68.79922747,59.03940415,47.6150333,40.12902656,0,0,0,0,0
1295,22.53128224,10.19637843,6.623790165,5.160282866,29.1542712,21.06687358,15.21614938,12.36244534,19.02479367,14.55485199,9.936486455,9.675492817,9.896325883,6.343867979,3.692068469,3.354058674,17.31511508,6.880677609,4.529231098,6.022483258,6.493894253,3.842895951,3.371184504,2.96356973,13.7695676,7.839824217,4.867941951,4.359875673,45.12315586,28.3395424,20.05614918,16.959679,46.18455669,27.47694141,21.84715041,18.99534925,45.95280717,39.40012425,25.37186648,19.38964394,46.38976619,31.30962195,24.87631908,20.11323528,40.74905874,28.2677341,19.40106116,20.73186832,40.06703008,26.52370371,21.09761996,16.0144534,51.78239949,38.21834185,23.95392791,14.43987858,62.39710887,60.58818059,55.17631829,36.41041509,48.00940898,41.07314754,23.91166417,20.43762453,67.65764294,67.56951001,45.52165689,53.23959728,84.99258792,81.03331646,76.27043296,68.79295524,59.04585442,47.62342683,40.1398399,0,0,0,0,0
1296,22.542718,10.20637354,6.632485257,5.165232051,29.16568864,21.07726756,15.22267689,12.36639059,19.03172631,14.56086057,9.942768734,9.682268693,9.899301983,6.346746458,3.695274693,3.355052227,17.31979736,6.883771147,4.530657559,6.023950753,6.49877993,3.84690755,3.375283295,2.965353782,13.7744529,7.842243036,4.869277565,4.360295941,45.15163766,28.36335653,20.07482815,16.97546858,46.19804459,27.49151768,21.85826692,19.00979262,45.96218239,39.41352586,25.38237875,19.39358199,46.41327511,31.33151462,24.89993789,20.12891121,40.75959296,28.27472041,19.40359737,20.73464141,40.07824665,26.5345481,21.10881601,16.02801361,51.79584091,38.23020869,23.962298,14.44307969,62.40683582,60.60116291,55.18965266,36.4210304,48.03466502,41.09921451,23.92944755,20.45661445,67.67282259,67.5927997,45.54283841,53.26619888,84.99432257,81.02993461,76.27202807,68.79444503,59.0584939,47.63715457,40.15506461,0,0,0,0,0
1297,22.55367237,10.21604897,6.639760762,5.169622457,29.17560478,21.08703964,15.22792052,12.37017518,19.03788039,14.56576734,9.948122822,9.688209421,9.902049541,6.348898135,3.697380808,3.355336776,17.32375402,6.886052497,4.531607674,6.0245823,6.503544105,3.850123751,3.379074532,2.966818825,13.77811456,7.844276584,4.869845653,4.360335259,45.1805612,28.38785183,20.09355948,16.99102479,46.21350413,27.50584897,21.86998495,19.02265617,45.97191987,39.42801157,25.39208696,19.39835374,46.43756049,31.35296795,24.92243998,20.14353898,40.76984581,28.28078153,19.40536488,20.73528016,40.09086587,26.54532122,21.11979174,16.04011233,51.80900396,38.24172474,23.9698248,14.4464776,62.42008123,60.61611196,55.20390366,36.43164575,48.06164366,41.12581199,23.94748929,20.47606787,67.69086459,67.61754797,45.56567373,53.2935652,84.99799216,81.02927979,76.27581924,68.79802557,59.07265704,47.65209225,40.17069283,0,0,0,0,0
1298,22.56290605,10.22484346,6.644951315,5.172869535,29.18191539,21.09493091,15.23064268,12.37321947,19.04241,14.56847131,9.951801691,9.692882769,9.904024389,6.349773727,3.697482406,3.354727841,17.32613312,6.887143174,4.531732195,6.023746225,6.507629132,3.851932301,3.382372569,2.967901969,13.77939461,7.845393591,4.869278334,4.359553616,45.20734401,28.41126851,20.11113917,17.00541421,46.22909717,27.51812343,21.88110292,19.03219347,45.979293,39.44191574,25.39939539,19.40259276,46.46077202,31.37215913,24.94235592,20.15521048,40.77757679,28.28456351,19.40499666,20.73164312,40.10298532,26.55476474,21.12938666,16.04976801,51.8188412,38.25038788,23.97509092,14.44927847,62.43461718,60.6298972,55.21613791,36.44035931,48.08840547,41.15037998,23.9645739,20.49486002,67.70895088,67.64023971,45.58795984,53.31926885,84.99862501,81.02760002,76.27771486,68.80061716,59.08529809,47.66582175,40.18471756,0,0,0,0,0
1299,22.57185893,10.23351896,6.649122866,5.175758174,29.18762599,21.10250094,15.23238121,12.37630348,19.04676203,14.57047396,9.954852797,9.697021488,9.906071193,6.350022521,3.696784099,3.353710194,17.32798681,6.887722002,4.531580573,6.022274253,6.511592801,3.853045498,3.385663647,2.968866415,13.77995154,7.846325585,4.868243754,4.358491023,45.23456984,28.43516726,20.12867189,17.01957089,46.2469634,27.53055399,21.89282302,19.04085215,45.98732908,39.45730544,25.40620031,19.4075656,46.48546238,31.39131239,24.96175683,20.16613455,40.78542717,28.28832161,19.40426006,20.72657207,40.11650818,26.56453801,21.13916226,16.05876361,51.82870071,38.25910105,23.97981421,14.45207589,62.45267284,60.64595049,55.22938949,36.44967419,48.11689148,41.17537949,23.98171739,20.51401651,67.73000092,67.66469166,45.61220155,53.34643964,85.00119272,81.02854715,76.28170648,68.80550004,59.09936331,47.68086208,40.19944693,0,0,0,0,0
1300,22.57989175,10.24151327,6.652511016,5.178204308,29.19163345,21.10869031,15.23289993,12.3781461,19.0492888,14.57147534,9.957029565,9.700192876,9.907545429,6.349696151,3.695583462,3.35250013,17.32846294,6.887510577,4.531003896,6.020135812,6.515177512,3.853952732,3.388461274,2.969448843,13.77952881,7.846541181,4.866674625,4.357008058,45.26005398,28.45798605,20.14495171,17.03245966,46.26275884,27.54172817,21.90354177,19.04808675,45.99400189,39.47091092,25.41190692,19.41220584,46.50727458,31.40890339,24.97937149,20.17620485,40.79155636,28.29040112,19.40268967,20.72033,40.12862921,26.5727807,21.14785691,16.06631696,51.83653573,38.26626269,23.98327788,14.45437623,62.46861305,60.65993783,55.24072374,36.45668594,48.14365686,41.19944988,23.99780257,20.53251066,67.74899108,67.68708582,45.63499148,53.37094462,85.00172526,81.02706729,76.28310131,68.80789148,59.11110441,47.69409248,40.21227143,0,0,0,0,0
1301,22.58926644,10.24957035,6.655764216,5.180634728,29.1971453,21.1153391,15.23405543,12.37926663,19.05085906,14.57297702,9.959353021,9.703196409,9.908963199,6.349217783,3.694685954,3.351474162,17.32838868,6.88717672,4.530275431,6.017927242,6.518719929,3.855472564,3.390744163,2.969893978,13.77976309,7.846486736,4.864972045,4.355363643,45.28782771,28.482271,20.16133854,17.04508367,46.27869397,27.5542167,21.91456376,19.0562687,46.00340326,39.48488368,25.41941131,19.4186146,46.52843916,31.42762123,24.99705845,20.18838676,40.79922656,28.29303368,19.4022855,20.71582695,40.14195494,26.58148276,21.1569132,16.07355188,51.84711996,38.2753276,23.98765915,14.4575713,62.48548335,60.67605796,55.25449377,36.46369828,48.17186865,41.22678872,24.01430664,20.55203498,67.77010343,67.71270111,45.65979075,53.39608105,85.00783051,81.02883776,76.28768643,68.81216095,59.12489293,47.70904364,40.22610495,0,0,0,0,0
1302,22.59742047,10.25634499,6.657332173,5.182221807,29.20085361,21.11990569,15.23298907,12.37764266,19.04870006,14.57287618,9.960401227,9.704430908,9.90910698,6.347462819,3.693185855,3.350155571,17.32523336,6.88525095,4.528721066,6.014751496,6.521182011,3.857087006,3.392032516,2.969556258,13.77831626,7.844914235,4.862334046,4.352597456,45.31335871,28.50507518,20.1753702,17.0544358,46.29025365,27.56444687,21.92338199,19.0622249,46.01134118,39.4955691,25.42591755,19.42489127,46.54432047,31.44357438,25.01145601,20.20021585,40.80477464,28.29268494,19.40094727,20.71025299,40.15257628,26.58735156,21.16398668,16.07794159,51.85517863,38.2824401,23.98987897,14.45996873,62.49753288,60.68911009,55.26604576,36.46660368,48.19675665,41.25359931,24.0280491,20.57029583,67.78735239,67.73595796,45.6827374,53.41624694,85.0128024,81.02597701,76.28847233,68.81193495,59.13505467,47.72108265,40.23693128,0,0,0,0,0
1303,22.60609617,10.26300154,6.658482066,5.183650881,29.2048636,21.1244519,15.23204044,12.37525637,19.04546093,14.57277487,9.961222226,9.705230808,9.909122212,6.345481209,3.691686808,3.348928827,17.3215516,6.883013091,4.527090504,6.011239576,6.523522989,3.858907817,3.392913262,2.968999489,13.77704733,7.84295586,4.859428483,4.349549685,45.33983738,28.52856533,20.18915645,17.06345614,46.3016838,27.57523526,21.93230271,19.06840498,46.0205441,39.50613861,25.43312312,19.43220335,46.5591781,31.45979232,25.02534031,20.21300223,40.81084322,28.29231181,19.40004162,20.70524717,40.16380111,26.59314998,21.17104134,16.08177165,51.86436229,38.29030462,23.99245752,14.46266349,62.51009855,60.70322997,55.27851632,36.46900833,48.22247107,41.28224816,24.04185234,20.58922445,67.80576446,67.76067791,45.70654132,53.43638003,85.02071143,81.02484069,76.29065263,68.81249705,59.14604069,47.73373285,40.24806286,0,0,0,0,0
1304,22.61505356,10.27027873,6.660952092,5.185739275,29.20877291,21.12921978,15.23267702,12.37373202,19.04290033,14.57337523,9.962270566,9.706866269,9.909466304,6.344226716,3.690987879,3.348211064,17.31869587,6.881687936,4.52593649,6.008263354,6.526787183,3.861123813,3.393600686,2.968962234,13.77690258,7.84188385,4.857090356,4.34728374,45.366276,28.55237685,20.20329153,17.07381235,46.31214362,27.58707085,21.94182427,19.07566502,46.02888432,39.51572405,25.44063269,19.43928299,46.57275821,31.47725203,25.03984132,20.22633703,40.81609163,28.29216305,19.39920385,20.70107441,40.17482545,26.59952092,21.17831672,16.08666322,51.87292342,38.29832027,23.99588002,14.46596313,62.5213488,60.7157837,55.2895696,36.47131284,48.24796591,41.31066818,24.0570007,20.6082912,67.82281658,67.78363922,45.72929278,53.45614951,85.02628494,81.02338118,76.29173852,68.81217006,59.15570331,47.74567414,40.25849065,0,0,0,0,0
1305,22.62673772,10.27974293,6.666611602,5.1896739,29.21498814,21.1364726,15.23804095,12.37545331,19.04426944,14.5768811,9.964895372,9.711073322,9.911685934,6.345250641,3.692093741,3.348687438,17.31992288,6.883056778,4.526409727,6.006754436,6.532535842,3.864548439,3.394682037,2.970209,13.78054324,7.843632449,4.856288207,4.346840396,45.39656973,28.57898003,20.22008782,17.08904803,46.32568069,27.60357386,21.95455519,19.08705744,46.03929165,39.52729807,25.45094642,19.44709796,46.58932294,31.49978742,25.05833893,20.24223337,40.82356417,28.29569739,19.40010131,20.70037565,40.18905915,26.60993018,21.18807874,16.09570496,51.88501489,38.31009457,24.00306849,14.47126388,62.53622184,60.73070833,55.30244371,36.47752542,48.2775953,41.34172991,24.07702059,20.62942973,67.8436379,67.80896659,45.75380448,53.48099744,85.03379389,81.02855608,76.29732509,68.81673934,59.16819462,47.76043162,40.27172918,0,0,0,0,0
1306,22.63928417,10.29054727,6.674711247,5.194826914,29.22120202,21.14406788,15.2466767,12.37889976,19.04729784,14.58209159,9.968275603,9.716951801,9.914563658,6.347930179,3.694600183,3.350082148,17.32330475,6.886252135,4.527937,6.006117784,6.540230967,3.868763169,3.395677176,2.972394983,13.78653351,7.847255031,4.85632141,4.347861692,45.42667702,28.60561904,20.23707755,17.10665321,46.33787612,27.6226704,21.96838589,19.10090959,46.0479719,39.53720234,25.46226775,19.45414579,46.60332936,31.52470291,25.07836764,20.25892308,40.82959591,28.30038287,19.40093489,20.70154559,40.20309017,26.6218846,21.1985815,16.10757095,51.8958599,38.32217,24.01184482,14.47737334,62.54876239,60.74249782,55.31197969,36.48333756,48.30698007,41.37212663,24.09932715,20.6508399,67.86253721,67.83087122,45.77620549,53.50611595,85.03713202,81.03358795,76.3013251,68.82023321,59.1777366,47.77356834,40.28365808,0,0,0,0,0
1307,22.65325528,10.3024369,6.684598344,5.200924769,29.22892062,21.15314654,15.25793671,12.38408955,19.05235295,14.58880543,9.972330799,9.724200047,9.918615903,6.351786461,3.698110252,3.352070072,17.3287662,6.89073928,4.530290284,6.006347567,6.549208747,3.873685807,3.396865891,2.975264085,13.79460664,7.852296048,4.85718952,4.349804224,45.45943766,28.63444904,20.25602761,17.12723513,46.35194674,27.64413075,21.98422422,19.11699121,46.05821845,39.54859437,25.47499096,19.46202925,46.61951908,31.55259094,25.10059012,20.27737327,40.83725081,28.30694852,19.40290278,20.70458708,40.21922887,26.63607451,21.21046916,16.1212834,51.90913355,38.33670214,24.02298513,14.48468272,62.56402434,60.75635775,55.32353695,36.49175581,48.33909725,41.4045643,24.12450227,20.67372105,67.88390356,67.85474117,45.80006627,53.53410937,85.04240556,81.04285052,76.30822316,68.82682045,59.18970669,47.78882021,40.2975965,0,0,0,0,0
1308,22.66610406,10.31414467,6.694302602,5.207180887,29.23553615,21.16234631,15.26887865,12.38954082,19.05768675,14.59491858,9.975811695,9.731281943,9.922796844,6.355869417,3.701519007,3.354066282,17.33455374,6.895237911,4.532819945,6.006813219,6.557606462,3.878602642,3.398262028,2.978252115,13.80210101,7.857121745,4.858525557,4.351627407,45.49155335,28.66379752,20.27632683,17.14895166,46.36524612,27.66383119,21.99996093,19.13224829,46.06689978,39.55910122,25.48621358,19.4696793,46.63623319,31.5797146,25.12232525,20.2954683,40.84368416,28.31233612,19.40453818,20.70675932,40.23436412,26.64913294,21.22147441,16.13375232,51.92128277,38.34998177,24.03406763,14.49189539,62.57867104,60.76975218,55.33517867,36.50117651,48.37069073,41.4360675,24.15011905,20.69633675,67.90270508,67.87634798,45.82277089,53.55993275,85.04394002,81.04918575,76.31232375,68.83111639,59.20165504,47.80326145,40.31113042,0,0,0,0,0
1309,22.67807319,10.3256356,6.7039911,5.213781002,29.24245419,21.17262926,15.2797398,12.39573376,19.06424605,14.60063134,9.978865346,9.738230841,9.927952256,6.360327745,3.704729052,3.355753898,17.34131904,6.899826094,4.535474327,6.008045245,6.56538322,3.883325756,3.400352963,2.981522645,13.80927356,7.861762776,4.860696721,4.353369832,45.52572306,28.69563958,20.29979048,17.17284482,46.38052176,27.68188781,22.01720526,19.14723038,46.07614568,39.57109647,25.49643342,19.47856636,46.65733663,31.60750752,25.14465203,20.31392188,40.85113973,28.3172992,19.4070074,20.70819765,40.25060581,26.66142112,21.23216149,16.14486144,51.9352601,38.36411548,24.04631236,14.49970717,62.59734304,60.7870219,55.3512478,36.51470753,48.40451752,41.46871151,24.17750378,20.71962303,67.92207047,67.89921972,45.8467361,53.58602684,85.04590644,81.05664538,76.31751869,68.83670208,59.2179366,47.81981878,40.32727612,0,0,0,0,0
1310,22.68881892,10.33704426,6.713997344,5.220739548,29.24826875,21.1832334,15.29098387,12.40258892,19.0716853,14.60604369,9.981344421,9.745313674,9.933637144,6.36551373,3.708038032,3.357650136,17.34881118,6.904625997,4.538405226,6.010114566,6.572880021,3.888243248,3.402851779,2.98521266,13.81626777,7.866488878,4.863536328,4.355293474,45.55994779,28.72880064,20.32540446,17.19887402,46.39532625,27.69828338,22.0353495,19.16198836,46.08372558,39.58250669,25.50515183,19.48772081,46.67976586,31.63523616,25.16679097,20.33221978,40.85767408,28.32118407,19.40934457,20.7087665,40.26624417,26.67247672,21.24196547,16.15482634,51.94881403,38.37779774,24.05910018,14.50772261,62.61660201,60.80462753,55.36840344,36.53064416,48.43852065,41.50082029,24.20633125,20.74304357,67.93897009,67.91982704,45.86954395,53.61075112,85.04413338,81.06237987,76.32061737,68.84079796,59.23519846,47.83616618,40.34391883,0,0,0,0,0
1311,22.70093465,10.34900562,6.724257532,5.22802904,29.25639411,21.19558465,15.30288815,12.41066755,19.0806972,14.612059,9.984245424,9.752899851,9.940141415,6.371024518,3.711352325,3.35952262,17.35773401,6.909694841,4.541610287,6.012478975,6.580518559,3.893281361,3.405631356,2.988948711,13.82390032,7.871462938,4.866877351,4.357175342,45.5977312,28.76463442,20.35329832,17.22662482,46.41395607,27.71596138,22.05471069,19.17752555,46.09490367,39.59718035,25.51517135,19.49818174,46.70674655,31.66487394,25.19090665,20.35219573,40.86727557,28.32670167,19.41318128,20.71064102,40.28490218,26.6856316,21.25322057,16.16552247,51.96604934,38.39384258,24.07377216,14.51663396,62.6408232,60.82714608,55.39032466,36.5496936,48.47631965,41.53595248,24.23705723,20.76797624,67.96086925,67.94563331,45.89613492,53.63849339,85.04816549,81.07289077,76.32840204,68.84936454,59.25754456,47.85615715,40.36358774,0,0,0,0,0
1312,22.71357624,10.36055225,6.733401575,5.234461332,29.26492354,21.20761848,15.31321041,12.41828683,19.08873131,14.61747437,9.987120443,9.760053854,9.945817382,6.37570904,3.714067557,3.360986529,17.36593248,6.913952095,4.544038549,6.014006499,6.587637857,3.898026582,3.40820435,2.992166227,13.83081144,7.875551534,4.869350286,4.358174771,45.63497103,28.79986309,20.38035424,17.25285031,46.43316273,27.73310125,22.07227603,19.19168822,46.10724949,39.61214252,25.52509169,19.50777694,46.73371268,31.69328292,25.21451673,20.37213373,40.87770041,28.33179514,19.41664955,20.71268349,40.30306655,26.7001237,21.26486132,16.17606345,51.98261003,38.40904047,24.08760479,14.52454248,62.66366201,60.84883355,55.41146591,36.56674346,48.51325309,41.57062945,24.26584956,20.79268311,67.98413797,67.97311046,45.92379171,53.6653088,85.05322976,81.08071732,76.33487522,68.85681553,59.2793172,47.87556188,40.38236442,0,0,0,0,0
1313,22.72519546,10.37051351,6.740558063,5.239347652,29.27204894,21.21746807,15.32040718,12.42446372,19.0942374,14.62068452,9.989220302,9.765738167,9.949717403,6.378414738,3.71557848,3.36155631,17.37185086,6.916315883,4.545239613,6.013564361,6.593274413,3.901963985,3.409982453,2.994199404,13.83533882,7.877519664,4.870186046,4.357450453,45.6680579,28.83220322,20.40465081,17.2757004,46.44959367,27.74757795,22.08562949,19.20211841,46.11792974,39.6249165,25.53310962,19.51483298,46.75729519,31.71761926,25.235735,20.39081477,40.8863022,28.33420602,19.41828148,20.71335494,40.31812218,26.7147877,21.27541902,16.18536024,51.9949384,38.41997782,24.09897393,14.53004842,62.68047248,60.86474281,55.42747961,36.57807998,48.5458541,41.60186613,24.29067327,20.81572158,68.00434029,67.99822437,45.94949099,53.68674528,85.0541523,81.07909792,76.33403781,68.8588662,59.29615689,47.89064738,40.39672693,0,0,0,0,0
1314,22.73704014,10.38005992,6.746597739,5.243275949,29.27957839,21.22699993,15.32622125,12.43048175,19.09886504,14.62319369,9.991093457,9.770689155,9.952988983,6.380393685,3.716590101,3.361717115,17.37704416,6.917767049,4.545663244,6.012184133,6.598291113,3.905608349,3.411654031,2.995713611,13.83884317,7.878400903,4.8702532,4.355642246,45.70060135,28.8643399,20.42831009,17.29762642,46.46660156,27.76121536,22.09718579,19.21077186,46.12967778,39.6380792,25.54072725,19.52112278,46.78116403,31.74062606,25.25644782,20.40975923,40.8957274,28.33599128,19.41954426,20.71399338,40.33288421,26.7305896,21.28616214,16.19440161,52.00659103,38.42986654,24.10980397,14.53455065,62.69629994,60.87971927,55.44291269,36.58761548,48.57778999,41.63264788,24.31416428,20.83843456,68.02551151,68.02490987,45.97595632,53.70685279,85.05570469,81.07468959,76.331585,68.86020006,59.31262262,47.90514574,40.41019618,0,0,0,0,0
1315,22.74846332,10.38922308,6.752252882,5.246960802,29.28640512,21.23585035,15.3306126,12.43595899,19.10286853,14.62520124,9.992692435,9.775573357,9.955586634,6.381896875,3.71719895,3.361685264,17.38156051,6.918727556,4.545761453,6.010638296,6.603027391,3.908945683,3.412931383,2.996945272,13.84196798,7.878965508,4.869885637,4.353613576,45.73149545,28.89488879,20.45111281,17.31787894,46.48223607,27.77399274,22.10723495,19.21920023,46.14036126,39.65025585,25.54784526,19.52657665,46.80345195,31.76196374,25.2763712,20.4276459,40.90362962,28.33679748,19.42017326,20.71416286,40.34593947,26.7458612,21.29652336,16.20300006,52.01621525,38.43840045,24.11897108,14.53835361,62.70930474,60.89282536,55.45662498,36.5953453,48.60759616,41.66189168,24.33568901,20.86037976,68.04521918,68.04963176,46.00196666,53.72488723,85.05481911,81.06674782,76.32633134,68.8572345,59.32696057,47.91813026,40.42225707,0,0,0,0,0
1316,22.75944098,10.39861932,6.758039471,5.250959762,29.29232614,21.24423767,15.33446333,12.44125541,19.10652528,14.62770944,9.994344465,9.780723664,9.957938666,6.383551175,3.717804274,3.361970188,17.38542361,6.919909881,4.546011118,6.009664627,6.608103745,3.91246999,3.414222037,2.998313369,13.84553637,7.879899698,4.869651646,4.352248025,45.76088525,28.92365475,20.47299638,17.33648138,46.49612192,27.78685109,22.11657275,19.22908144,46.14941435,39.66105861,25.55496503,19.53135989,46.82357353,31.78186095,25.2958119,20.44401214,40.90918577,28.3372506,19.42023696,20.71399674,40.35678044,26.75976629,21.30671925,16.21141182,52.02368552,38.44642879,24.12621295,14.54175967,62.71956871,60.90449395,55.4689979,36.60206891,48.63483722,41.6894533,24.3556798,20.88138318,68.06289691,68.07081993,46.02715907,53.74187874,85.05046431,81.05695882,76.31888956,68.84847988,59.33904461,47.93028974,40.43370398,0,0,0,0,0
1317,22.77162333,10.40911983,6.764528745,5.255761514,29.29905005,21.25352847,15.33831442,12.44785622,19.11138592,14.63182261,9.996799007,9.787078055,9.960591803,6.385707111,3.718710539,3.362957207,17.39018972,6.921593791,4.546762274,6.00979409,6.614183596,3.916295558,3.415512816,3.000183087,13.85070985,7.881937222,4.869919092,4.351784976,45.79098016,28.95182196,20.49538373,17.35418311,46.51091176,27.80171667,22.12571088,19.24257434,46.15977209,39.67296564,25.56389081,19.53644445,46.84379738,31.8014593,25.31605701,20.4597783,40.91454176,28.33910781,19.42090235,20.71553556,40.36742182,26.77417428,21.31822002,16.2213289,52.03125666,38.45596228,24.13215165,14.54546692,62.73013442,60.91796888,55.48277609,36.60949517,48.66188046,41.71761955,24.37507089,20.90228851,68.08278281,68.09231102,46.05486146,53.76067722,85.04701132,81.0497761,76.31415465,68.83641419,59.35223297,47.94415538,40.44645582,0,0,0,0,0
1318,22.78493405,10.42040908,6.771405235,5.260908828,29.3071811,21.26380529,15.34228624,12.4551006,19.11717313,14.63704019,9.999929562,9.794404153,9.963418459,6.388339574,3.719819327,3.364237299,17.39553422,6.923768874,4.547738667,6.010590091,6.62084709,3.92042978,3.416997848,3.002135431,13.85696643,7.884492334,4.870320276,4.35184256,45.82263726,28.98028636,20.51823653,17.37146097,46.52738178,27.81815001,22.13525709,19.25820228,46.17210067,39.68646503,25.5744224,19.54206607,46.86541039,31.82163251,25.33750145,20.47560681,40.92082114,28.34244543,19.42220133,20.71824516,40.378872,26.78951991,21.33090948,16.2321942,52.04025734,38.4673553,24.13785094,14.54957402,62.74242379,60.93412117,55.49888186,36.61822845,48.69006277,41.7471356,24.39433141,20.92377057,68.10584456,68.11577478,46.08513604,53.78165638,85.04639428,81.04562001,76.31241698,68.82392968,59.36735353,47.96024194,40.46102198,0,0,0,0,0
1319,22.7971192,10.43101241,6.777896056,5.265711725,29.31450828,21.27359976,15.34563655,12.46069982,19.12173387,14.64165582,10.00238463,9.80106099,9.966072149,6.390495998,3.720826095,3.36532485,17.39969948,6.925553459,4.548590281,6.011221109,6.626828089,3.924256266,3.417987986,3.004005583,13.86244203,7.886730921,4.870487429,4.351880929,45.85384258,29.00785836,20.54012766,17.38796312,46.54237547,27.83352059,22.1448988,19.27280183,46.1828618,39.6989765,25.58405235,19.54765325,46.88644129,31.84153631,25.35845351,20.49077478,40.9258771,28.34460378,19.42316762,20.71888139,40.38941529,26.80332933,21.34271385,16.24161204,52.04863234,38.47819485,24.14298834,14.55368331,62.75319212,60.94890292,55.51426792,36.62585682,48.71691159,41.77550903,24.41282421,20.94488148,68.12693851,68.13737082,46.11434956,53.80146212,85.04434397,81.03933757,76.30798112,68.80935244,59.3807452,47.97561526,40.47498035,0,0,0,0,0
1320,22.80770053,10.44031275,6.783785663,5.269812913,29.32153519,21.28309426,15.34888687,12.46359106,19.12479028,14.64536905,10.00383677,9.806615034,9.968625767,6.392050731,3.721632324,3.365710292,17.40226006,6.927037259,4.549341651,6.01155122,6.631405289,3.92738094,3.418677268,3.005374344,13.86641342,7.888267506,4.870453948,4.351417702,45.88605429,29.0357342,20.56141921,17.40456733,46.55666838,27.84718735,22.15624685,19.28519595,46.19231978,39.71128854,25.59237914,19.55394317,46.90897903,31.86284659,25.37950807,20.50614495,40.9307328,28.34575908,19.42413394,20.71600654,40.40076208,26.81543478,21.35321531,16.24852294,52.0587134,38.48933638,24.14912934,14.55839486,62.76486419,60.96338508,55.53075891,36.63348587,48.74416439,41.80388539,24.43192084,20.96619524,68.14703129,68.15876829,46.14286388,53.82116948,85.04349685,81.03255248,76.30193937,68.79657897,59.39353619,47.99129098,40.48964227,0,0,0,0,0
